latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.438409,133.14032,303.19,0.43,0.62,2022-01-07,1548,N,VIIRS,n,1,280.94,1.23,N,3
-1.817159,136.747757,312.31,0.5,0.49,2022-01-07,1548,N,VIIRS,n,1,273.94,3.88,N,2
-1.381149,122.483894,313.8,0.53,0.42,2022-01-07,1730,N,VIIRS,n,1,284.49,1.61,N,0
-3.009622,104.831055,295.37,0.66,0.73,2022-01-07,1730,N,VIIRS,n,1,284.56,5.02,N,3
1.674236,101.476891,303.55,0.62,0.54,2022-01-07,1912,N,VIIRS,n,1,269.74,2.84,N,2
-0.481048,101.453743,301.98,0.33,0.55,2022-01-07,1912,N,VIIRS,n,1,285.55,0.5,N,0
0.48194,128.002701,334.18,0.42,0.45,2022-01-08,0430,N,VIIRS,n,1,297.7,8,D,3
0.796125,124.633835,335.48,0.35,0.56,2022-01-08,0430,N,VIIRS,n,1,282.1,2.5,D,0
-3.696828,138.225616,327.23,0.5,0.41,2022-01-08,0430,N,VIIRS,n,1,289.32,5.02,D,0
-3.696644,138.226517,329.85,0.5,0.41,2022-01-08,0430,N,VIIRS,n,1,288.69,3.13,D,0
-3.923875,136.485657,331.16,0.42,0.38,2022-01-08,0430,N,VIIRS,n,1,276.05,6.59,D,0
-3.90957,136.395798,337.23,0.42,0.37,2022-01-08,0430,N,VIIRS,n,1,278.62,5.31,D,0
-3.515236,126.205246,325.22,0.63,0.54,2022-01-08,0430,N,VIIRS,n,1,290.52,4.97,D,0
-3.837985,136.385452,331.66,0.42,0.37,2022-01-08,0430,N,VIIRS,n,1,286.17,5.29,D,0
-3.510151,126.205078,335.96,0.63,0.54,2022-01-08,0430,N,VIIRS,n,1,290.41,6.72,D,0
-1.631226,135.463104,328.55,0.4,0.37,2022-01-08,0430,N,VIIRS,n,1,285.77,2.02,D,0
-0.804824,133.57518,342.5,0.38,0.36,2022-01-08,0430,N,VIIRS,n,1,289.73,4.47,D,0
-6.783321,110.989136,336.78,0.4,0.37,2022-01-08,0606,N,VIIRS,n,1,298.43,3.37,D,0
-4.59375,103.204788,333.78,0.45,0.47,2022-01-08,0606,N,VIIRS,n,1,293.7,3.64,D,0
-6.94652,110.498451,330.14,0.39,0.36,2022-01-08,0606,N,VIIRS,n,1,297.95,4.57,D,0
0.870593,100.499939,331.56,0.57,0.52,2022-01-08,0612,N,VIIRS,n,1,288.12,6.73,D,0
-3.444837,103.043159,339.21,0.44,0.46,2022-01-08,0612,N,VIIRS,n,1,291.7,7.65,D,0
-3.400173,103.349274,335.07,0.42,0.46,2022-01-08,0612,N,VIIRS,n,1,293.39,3.64,D,0
-3.449129,103.04377,340.63,0.44,0.46,2022-01-08,0612,N,VIIRS,n,1,294.61,7.65,D,0
-3.566482,102.269936,331.84,0.5,0.49,2022-01-08,0612,N,VIIRS,n,1,282.66,5,D,0
-3.043828,101.772095,336.86,0.53,0.5,2022-01-08,0612,N,VIIRS,n,1,294.1,5.68,D,0
-2.359721,106.255424,326.26,0.43,0.38,2022-01-08,0612,N,VIIRS,l,1,300.61,3.41,D,0
-3.250322,101.761169,341.41,0.54,0.51,2022-01-08,0612,N,VIIRS,n,1,289.88,8.78,D,0
-2.629238,106.684517,331.08,0.42,0.37,2022-01-08,0612,N,VIIRS,n,1,295.93,3.26,D,0
-2.775878,106.454041,345.96,0.43,0.38,2022-01-08,0612,N,VIIRS,n,1,290.1,7.61,D,0
-2.779367,106.454552,337.26,0.43,0.38,2022-01-08,0612,N,VIIRS,n,1,293.34,7.61,D,0
-2.208645,100.955193,326.17,0.59,0.53,2022-01-08,0612,N,VIIRS,n,1,293.84,4.69,D,0
0.047858,110.569702,337.25,0.43,0.38,2022-01-08,0612,N,VIIRS,n,1,294.73,2.96,D,0
2.776162,125.407913,303.24,0.4,0.37,2022-01-08,1706,N,VIIRS,n,1,288.71,1.36,N,1
-8.272493,123.50975,318.26,0.42,0.38,2022-01-08,1712,N,VIIRS,n,1,282.5,1.08,N,1
0.485677,127.989288,303.41,0.56,0.43,2022-01-08,1712,N,VIIRS,n,1,284.41,1.02,N,0
-1.458109,127.436409,329.71,0.55,0.43,2022-01-08,1712,N,VIIRS,n,1,274.66,5.54,N,2
-8.271889,123.505653,304.64,0.42,0.38,2022-01-08,1712,N,VIIRS,n,1,278.89,1.08,N,1
1.936162,101.73185,306.74,0.48,0.4,2022-01-08,1848,N,VIIRS,n,1,290.73,0.91,N,3
-1.167954,103.337906,311.43,0.44,0.46,2022-01-08,1854,N,VIIRS,n,1,288.38,0.94,N,2
-1.062247,103.241653,302.99,0.43,0.46,2022-01-08,1854,N,VIIRS,n,1,287.65,0.7,N,2
-1.200775,103.381012,309.26,0.44,0.46,2022-01-08,1854,N,VIIRS,n,1,288.38,1.2,N,0
-8.273757,123.509438,343.57,0.34,0.56,2022-01-09,0548,N,VIIRS,n,1,296.01,4.54,D,1
0.056025,110.581825,331.87,0.43,0.38,2022-01-09,0548,N,VIIRS,n,1,284.29,2.88,D,0
-0.149543,109.931313,334.21,0.46,0.39,2022-01-09,0548,N,VIIRS,n,1,295.8,6.49,D,0
-0.188689,109.275795,328.99,0.49,0.4,2022-01-09,0548,N,VIIRS,l,1,299.1,5.91,D,0
-0.986437,121.473656,330.31,0.33,0.55,2022-01-09,0548,N,VIIRS,n,1,291.84,3.26,D,0
-0.981316,121.473137,334.16,0.33,0.55,2022-01-09,0548,N,VIIRS,n,1,291.74,3.26,D,0
-0.981785,121.470215,328.08,0.33,0.55,2022-01-09,0548,N,VIIRS,n,1,291.92,4.41,D,0
-2.591305,111.053459,334.19,0.43,0.38,2022-01-09,0548,N,VIIRS,n,1,283.98,3.35,D,0
-1.569101,120.377647,330.41,0.54,0.51,2022-01-09,0548,N,VIIRS,n,1,293.38,5.09,D,0
-1.436896,121.337051,350.48,0.63,0.54,2022-01-09,0548,N,VIIRS,n,1,293.77,24,D,0
-4.465112,105.093742,340.77,0.35,0.57,2022-01-09,0548,N,VIIRS,n,1,269.68,2.78,D,0
-2.575295,121.379356,328.64,0.61,0.53,2022-01-09,0548,N,VIIRS,n,1,289.59,5.37,D,2
-2.581084,121.374603,351.98,0.61,0.53,2022-01-09,0548,N,VIIRS,n,1,295.88,110.03,D,2
-2.577242,121.37574,353.58,0.6,0.53,2022-01-09,0548,N,VIIRS,n,1,291.64,99.76,D,2
-2.581175,121.382446,327.7,0.61,0.53,2022-01-09,0548,N,VIIRS,n,1,285.57,15.9,D,2
-5.30539,104.036385,325.11,0.43,0.62,2022-01-09,0548,N,VIIRS,n,1,284,1.78,D,0
-3.173768,119.543846,341.49,0.45,0.47,2022-01-09,0548,N,VIIRS,n,1,291.7,8.9,D,0
-3.195019,119.548447,343.71,0.45,0.47,2022-01-09,0548,N,VIIRS,n,1,291.99,7.66,D,0
-3.490817,119.757698,330.59,0.46,0.47,2022-01-09,0548,N,VIIRS,n,1,283.59,4.47,D,0
-3.870555,122.403831,328.51,0.34,0.56,2022-01-09,0548,N,VIIRS,n,1,293.35,5.62,D,2
-3.870044,122.406921,329.25,0.34,0.56,2022-01-09,0548,N,VIIRS,n,1,293.09,4.56,D,2
-4.527579,121.703087,340.51,0.59,0.53,2022-01-09,0548,N,VIIRS,n,1,293.45,5.7,D,0
-4.532451,121.703873,329.81,0.59,0.53,2022-01-09,0548,N,VIIRS,n,1,293.37,5.7,D,0
-8.778985,115.17334,333.81,0.38,0.36,2022-01-09,0548,N,VIIRS,n,1,296.91,3.19,D,3
-0.458044,103.544189,330.74,0.39,0.59,2022-01-09,0554,N,VIIRS,n,1,290.43,1.85,D,0
1.495085,109.131973,330.45,0.48,0.4,2022-01-09,0554,N,VIIRS,n,1,290.49,4.06,D,0
1.492076,109.136833,330.2,0.48,0.4,2022-01-09,0554,N,VIIRS,n,1,290.86,3.33,D,0
0.486162,103.285355,329.58,0.39,0.6,2022-01-09,0554,N,VIIRS,n,1,290.74,3.08,D,0
2.028491,117.261833,341.4,0.57,0.43,2022-01-09,0554,N,VIIRS,n,1,288.51,7.71,D,0
0.457366,109.187439,332.43,0.49,0.4,2022-01-09,0554,N,VIIRS,n,1,294.04,7.91,D,0
2.834228,97.659538,325.66,0.48,0.64,2022-01-09,0730,N,VIIRS,n,1,283.14,3.01,D,0
1.163815,117.680336,312.51,0.46,0.64,2022-01-09,1648,N,VIIRS,n,1,284.93,2.5,N,2
1.494789,127.634048,308.28,0.39,0.36,2022-01-09,1648,N,VIIRS,n,1,275.64,1.04,N,1
1.495336,127.630569,307.96,0.39,0.36,2022-01-09,1648,N,VIIRS,n,1,274.72,1.29,N,1
1.700534,127.875702,313.3,0.39,0.36,2022-01-09,1648,N,VIIRS,n,1,284.04,8.52,N,1
1.699987,127.879189,324.58,0.39,0.36,2022-01-09,1648,N,VIIRS,n,1,291.06,11.59,N,1
-1.458441,127.435539,331.75,0.38,0.36,2022-01-09,1648,N,VIIRS,n,1,277.67,2.55,N,3
-1.458981,127.439011,308.29,0.38,0.36,2022-01-09,1648,N,VIIRS,n,1,276.47,2.55,N,3
-1.455125,127.436058,313.35,0.38,0.36,2022-01-09,1648,N,VIIRS,n,1,276.22,2.55,N,3
-4.857329,139.487656,299.34,0.63,0.72,2022-01-09,1654,N,VIIRS,n,1,274.85,2.78,N,0
-4.856523,139.481964,302.55,0.63,0.72,2022-01-09,1654,N,VIIRS,n,1,270.35,2.42,N,0
0.926964,102.022194,303.97,0.39,0.36,2022-01-09,1830,N,VIIRS,n,1,283.04,0.7,N,0
0.535727,103.221611,313.13,0.39,0.36,2022-01-09,1830,N,VIIRS,n,1,280.3,1.36,N,0
-7.541166,110.44146,297.06,0.39,0.59,2022-01-09,1836,N,VIIRS,n,1,270.88,2.03,N,1
-7.547168,110.444504,311.75,0.39,0.59,2022-01-09,1836,N,VIIRS,n,1,270.28,2.35,N,1
-7.546815,110.44191,301.77,0.39,0.59,2022-01-09,1836,N,VIIRS,n,1,270.85,1.77,N,0
-7.54185,110.446487,305.1,0.39,0.59,2022-01-09,1836,N,VIIRS,n,1,272.96,1.96,N,1
-7.541453,110.443565,321.61,0.39,0.59,2022-01-09,1836,N,VIIRS,n,1,274.12,1.96,N,1
-6.633069,139.212158,326.18,0.41,0.45,2022-01-10,0348,N,VIIRS,n,1,290.31,3.06,D,0
-4.43475,122.269867,332.82,0.49,0.4,2022-01-10,0530,N,VIIRS,n,1,294.06,2.95,D,0
-3.270972,119.598373,335.32,0.4,0.37,2022-01-10,0530,N,VIIRS,n,1,295.1,2.8,D,0
-3.220878,126.005676,328.55,0.58,0.52,2022-01-10,0530,N,VIIRS,n,1,291.35,5.03,D,3
2.157601,117.497231,326.05,0.38,0.36,2022-01-10,0530,N,VIIRS,l,1,299.25,5.46,D,3
2.155326,117.504631,329.06,0.38,0.36,2022-01-10,0530,N,VIIRS,l,1,300.05,4.19,D,3
2.063629,117.278557,346.21,0.38,0.36,2022-01-10,0530,N,VIIRS,n,1,294.94,6.14,D,0
2.028546,117.315491,325.08,0.38,0.36,2022-01-10,0530,N,VIIRS,n,1,296.1,1.88,D,0
-7.700327,108.99369,331.8,0.45,0.63,2022-01-10,0530,N,VIIRS,n,1,285.31,5.87,D,3
0.776288,122.561516,342.16,0.39,0.44,2022-01-10,0530,N,VIIRS,n,1,291.85,5.17,D,0
0.615869,121.840645,328.75,0.53,0.42,2022-01-10,0530,N,VIIRS,n,1,289.42,3.74,D,0
-1.638075,120.694214,331.37,0.44,0.38,2022-01-10,0530,N,VIIRS,n,1,281.57,3.64,D,0
-2.341825,119.581764,327.01,0.4,0.37,2022-01-10,0530,N,VIIRS,n,1,294.89,1.33,D,0
-3.198417,119.546806,340.32,0.39,0.37,2022-01-10,0530,N,VIIRS,n,1,286.87,6.06,D,0
-3.305297,119.047462,331.1,0.39,0.36,2022-01-10,0530,N,VIIRS,n,1,288.95,2.14,D,0
-3.221876,126.004311,331.49,0.58,0.52,2022-01-10,0530,N,VIIRS,n,1,291.63,4.99,D,3
0.852308,122.705727,339.68,0.4,0.44,2022-01-10,0530,N,VIIRS,n,1,292.2,4,D,0
1.70017,127.878693,351.29,0.41,0.45,2022-01-10,1630,N,VIIRS,n,1,284.84,9.23,N,1
-3.901965,122.421623,308.2,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.76,0.96,N,2
-3.901352,122.418098,302.36,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.82,0.96,N,2
-3.901588,122.421265,306.91,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.58,0.58,N,2
-3.901001,122.41774,301.83,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.47,0.58,N,2
-3.871312,122.408318,308.62,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.42,1.09,N,2
-3.870717,122.404762,302.63,0.39,0.59,2022-01-10,1630,N,VIIRS,n,1,281.73,1.52,N,2
-3.375962,126.053764,300.61,0.45,0.47,2022-01-10,1630,N,VIIRS,n,1,264.2,0.19,N,0
-1.457317,127.434486,299.14,0.39,0.44,2022-01-10,1630,N,VIIRS,n,1,271.09,2.38,N,3
-1.457915,127.438271,334.5,0.39,0.44,2022-01-10,1630,N,VIIRS,n,1,272.46,2.38,N,3
0.482321,128.004166,310.54,0.38,0.43,2022-01-10,1630,N,VIIRS,n,1,275.31,2.04,N,2
0.482867,128.00061,300.11,0.38,0.43,2022-01-10,1630,N,VIIRS,n,1,274.9,1.86,N,3
1.492841,127.630417,305.66,0.42,0.45,2022-01-10,1630,N,VIIRS,n,1,280.92,1.03,N,1
1.49704,127.630814,329.47,0.42,0.45,2022-01-10,1630,N,VIIRS,n,1,287.34,4.18,N,1
2.778911,125.405617,302.58,0.62,0.54,2022-01-10,1630,N,VIIRS,n,1,286.94,0.47,N,1
-8.272166,123.506332,312.52,0.55,0.51,2022-01-10,1636,N,VIIRS,n,1,285.05,1.14,N,1
-2.286824,103.936394,303.38,0.45,0.39,2022-01-10,1812,N,VIIRS,n,1,283.03,0.53,N,2
5.22509,97.069435,298.32,0.53,0.67,2022-01-10,1812,N,VIIRS,n,1,281.36,1.08,N,2
0.678792,117.565193,306.76,0.43,0.62,2022-01-10,1812,N,VIIRS,n,1,279.07,1.28,N,2
-0.584263,117.386375,300.4,0.43,0.62,2022-01-10,1812,N,VIIRS,n,1,280.66,0.81,N,2
-0.910932,117.113213,302.17,0.42,0.61,2022-01-10,1812,N,VIIRS,n,1,286.4,0.57,N,0
-6.543476,139.129517,329.86,0.43,0.62,2022-01-11,0330,N,VIIRS,n,1,280.55,1.36,D,0
-6.542624,139.131027,328.26,0.43,0.62,2022-01-11,0330,N,VIIRS,n,1,280.14,2.05,D,0
-4.019912,136.118454,345.92,0.65,0.73,2022-01-11,0512,N,VIIRS,n,1,289.36,12.91,D,0
-7.232171,131.93457,332.61,0.6,0.53,2022-01-11,0512,N,VIIRS,n,1,296.94,4.78,D,3
-6.681874,134.152481,331.44,0.43,0.62,2022-01-11,0512,N,VIIRS,n,1,292.87,3.49,D,0
3.517497,117.421883,333.57,0.53,0.42,2022-01-11,0512,N,VIIRS,n,1,283.74,4.16,D,0
3.473981,116.711052,334.71,0.39,0.44,2022-01-11,0512,N,VIIRS,n,1,286.94,3.99,D,0
-4.595908,136.822952,335.37,0.7,0.75,2022-01-11,0512,N,VIIRS,n,1,287.22,4.18,D,0
-4.018659,136.114365,339.45,0.65,0.73,2022-01-11,0512,N,VIIRS,n,1,288.64,8.85,D,0
-3.865021,136.437622,340.21,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,285.8,10.85,D,3
-3.86833,136.418777,325.97,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,285.69,6.24,D,0
-3.840882,136.414307,336.78,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,286.52,7.01,D,0
-3.841994,136.408051,326.76,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,286.27,7.01,D,0
2.981618,117.553009,336.54,0.53,0.42,2022-01-11,0512,N,VIIRS,n,1,284.04,4.68,D,0
-3.864665,136.438889,328.74,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,285.05,8.15,D,0
-3.841484,136.409149,342.91,0.68,0.74,2022-01-11,0512,N,VIIRS,n,1,286.36,9.14,D,0
-3.506587,126.204216,337.34,0.45,0.39,2022-01-11,0512,N,VIIRS,n,1,292.1,7.93,D,0
-2.580049,121.375237,336.51,0.41,0.37,2022-01-11,0512,N,VIIRS,n,1,282.17,4.41,D,2
1.302205,127.937721,351.06,0.44,0.46,2022-01-11,0512,N,VIIRS,n,1,285.77,8.3,D,0
0.948735,117.171455,335.25,0.39,0.44,2022-01-11,0512,N,VIIRS,n,1,283.7,4.39,D,0
2.980698,117.556259,325.11,0.53,0.42,2022-01-11,0512,N,VIIRS,n,1,285.06,3.73,D,0
2.98454,117.555656,334.25,0.53,0.42,2022-01-11,0512,N,VIIRS,n,1,284.65,3.73,D,0
-6.681395,134.151108,329.13,0.43,0.62,2022-01-11,0512,N,VIIRS,n,1,292.36,3.27,D,0
1.093698,102.851509,335.43,0.46,0.47,2022-01-11,0654,N,VIIRS,n,1,294.17,4.72,D,0
3.173045,97.925163,328.16,0.4,0.37,2022-01-11,0654,N,VIIRS,n,1,292.32,2.89,D,0
1.699742,127.877754,302.31,0.43,0.62,2022-01-11,1612,N,VIIRS,n,1,279.6,0.39,N,1
1.698415,127.87516,295.77,0.43,0.62,2022-01-11,1612,N,VIIRS,n,1,277.71,0.61,N,1
1.697753,127.879433,297.61,0.43,0.62,2022-01-11,1612,N,VIIRS,n,1,277.63,0.55,N,1
1.493714,127.631058,309.7,0.44,0.62,2022-01-11,1612,N,VIIRS,n,1,281.72,0.75,N,1
0.483175,127.995071,305.58,0.4,0.6,2022-01-11,1612,N,VIIRS,n,1,288.76,1.63,N,2
0.482595,127.998772,309.13,0.4,0.6,2022-01-11,1612,N,VIIRS,n,1,288.94,1.63,N,2
0.482007,128.002518,316.53,0.4,0.6,2022-01-11,1612,N,VIIRS,n,1,289.47,1.81,N,2
0.481435,128.006149,311.08,0.4,0.6,2022-01-11,1612,N,VIIRS,n,1,289,1.81,N,2
-1.458888,127.438408,305.59,0.41,0.6,2022-01-11,1612,N,VIIRS,n,1,286.35,1.2,N,3
-1.458122,127.433693,309.03,0.41,0.6,2022-01-11,1612,N,VIIRS,n,1,286.23,1.2,N,3
-1.814431,136.752319,308.64,0.39,0.36,2022-01-11,1612,N,VIIRS,n,1,291.82,3.08,N,2
-1.817749,136.751785,329.65,0.39,0.36,2022-01-11,1612,N,VIIRS,n,1,293.49,3.08,N,2
-1.817207,136.748337,331.18,0.39,0.36,2022-01-11,1612,N,VIIRS,n,1,292.26,6.75,N,2
-7.694193,108.996468,304.13,0.4,0.37,2022-01-11,1754,N,VIIRS,n,1,280.59,1.24,N,3
-8.275042,123.5345,308,0.69,0.74,2022-01-11,1754,N,VIIRS,n,1,285.74,1.8,N,0
-3.869163,122.407822,300.52,0.5,0.66,2022-01-11,1754,N,VIIRS,n,1,277.25,3.18,N,2
-3.870032,122.408905,299.11,0.5,0.66,2022-01-11,1754,N,VIIRS,n,1,277.5,1.43,N,2
-3.869343,122.404282,303.77,0.5,0.66,2022-01-11,1754,N,VIIRS,n,1,278.21,2.07,N,2
-2.859956,122.160027,300.23,0.47,0.64,2022-01-11,1754,N,VIIRS,n,1,281.52,0.91,N,0
-2.832445,122.162758,309.79,0.47,0.64,2022-01-11,1754,N,VIIRS,n,1,282.53,3.36,N,2
-2.831146,122.154099,310.28,0.47,0.64,2022-01-11,1754,N,VIIRS,n,1,282.42,1.93,N,2
-2.585402,121.378448,299.6,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,273.04,0.98,N,2
-2.58481,121.374481,297.97,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,275.01,0.98,N,2
-2.580359,121.383118,304.68,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,271.22,2.48,N,2
-2.578565,121.371056,301.39,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,277.17,8.63,N,2
-2.579757,121.379059,352.51,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,274.41,11.55,N,2
-2.579159,121.375046,367,0.41,0.61,2022-01-11,1754,N,VIIRS,h,1,276.77,11.55,N,2
-2.574119,121.379715,298.02,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,273.03,11.55,N,2
-2.568503,121.380524,297.8,0.41,0.61,2022-01-11,1754,N,VIIRS,n,1,274.95,1.93,N,2
0.776168,101.428093,304.85,0.49,0.65,2022-01-11,1754,N,VIIRS,n,1,285.9,0.83,N,2
1.059698,100.130348,299.91,0.6,0.71,2022-01-11,1754,N,VIIRS,n,1,286.07,2.5,N,0
1.064266,100.130768,297.03,0.6,0.71,2022-01-11,1754,N,VIIRS,n,1,286.33,3.85,N,0
1.178583,104.446785,297.82,0.61,0.54,2022-01-11,1754,N,VIIRS,n,1,276.06,1.42,N,3
4.106081,98.0923,300.71,0.45,0.63,2022-01-11,1936,N,VIIRS,n,1,282.04,0.23,N,0
-4.56719,122.02951,325.15,0.47,0.47,2022-01-12,0454,N,VIIRS,n,1,271.83,2.91,D,0
-2.437612,133.141403,329.21,0.41,0.45,2022-01-12,0454,N,VIIRS,n,1,288.51,2.78,D,3
-3.713381,137.017044,329.78,0.36,0.57,2022-01-12,0454,N,VIIRS,n,1,288.85,1.91,D,0
-0.116158,127.778671,332.02,0.39,0.36,2022-01-12,0454,N,VIIRS,n,1,294.36,1.79,D,0
-0.098983,127.914665,334.41,0.39,0.36,2022-01-12,0454,N,VIIRS,n,1,289.58,5.14,D,0
-1.381684,122.480568,325.03,0.39,0.44,2022-01-12,0454,N,VIIRS,n,1,287.11,2.32,D,2
-1.345587,127.652138,334.77,0.38,0.36,2022-01-12,0454,N,VIIRS,n,1,294.94,2.77,D,0
-3.917744,136.398804,330.2,0.32,0.55,2022-01-12,0454,N,VIIRS,n,1,278.62,1.53,D,0
-3.881729,136.366089,338.83,0.32,0.55,2022-01-12,0454,N,VIIRS,n,1,285.08,7.57,D,3
-3.881235,136.369019,367,0.32,0.55,2022-01-12,0454,N,VIIRS,l,1,286.89,7.57,D,3
-3.698885,128.175873,327.99,0.38,0.36,2022-01-12,0454,N,VIIRS,l,1,299.85,6.16,D,3
3.296774,97.936287,327.59,0.46,0.39,2022-01-12,0636,N,VIIRS,n,1,283.03,2.85,D,0
2.001958,99.391716,335.89,0.42,0.37,2022-01-12,0636,N,VIIRS,n,1,297.24,4.98,D,0
1.839689,98.657127,332.59,0.44,0.39,2022-01-12,0636,N,VIIRS,n,1,293.46,3.34,D,0
1.291492,99.471436,335.22,0.42,0.38,2022-01-12,0636,N,VIIRS,n,1,296.5,8.18,D,0
1.133245,101.065208,330.85,0.39,0.36,2022-01-12,0636,N,VIIRS,n,1,298.48,2.23,D,0
-1.097421,102.964226,334.45,0.39,0.36,2022-01-12,0636,N,VIIRS,n,1,288.22,2.9,D,0
-2.694211,103.50428,337.03,0.39,0.36,2022-01-12,0636,N,VIIRS,n,1,297.89,6.52,D,0
3.973182,98.03437,331.9,0.45,0.39,2022-01-12,0636,N,VIIRS,n,1,295.69,1.97,D,0
-1.818755,136.749313,306.55,0.4,0.44,2022-01-12,1554,N,VIIRS,n,1,247.45,1.46,N,2
0.389084,103.181229,302.29,0.76,0.77,2022-01-12,1736,N,VIIRS,n,1,283.26,2.58,N,0
-8.27587,123.514816,301.16,0.33,0.55,2022-01-12,1736,N,VIIRS,n,1,278.31,1.05,N,0
-2.160997,115.583069,298.52,0.39,0.36,2022-01-12,1736,N,VIIRS,n,1,266.21,0.56,N,2
-2.581716,121.378525,328.25,0.39,0.44,2022-01-12,1736,N,VIIRS,n,1,263.54,7.61,N,2
-2.581149,121.374878,342.79,0.39,0.44,2022-01-12,1736,N,VIIRS,n,1,266.58,15.77,N,2
-2.577656,121.379074,322.49,0.39,0.44,2022-01-12,1736,N,VIIRS,n,1,264.19,3.93,N,2
-2.577089,121.375427,335.21,0.39,0.44,2022-01-12,1736,N,VIIRS,n,1,264.61,4.64,N,2
-8.272129,123.509262,299.94,0.33,0.55,2022-01-12,1736,N,VIIRS,n,1,278.26,0.57,N,1
-1.283647,114.761223,295.91,0.41,0.37,2022-01-12,1736,N,VIIRS,n,1,271.54,1,N,3
0.67719,117.566162,300.92,0.39,0.36,2022-01-12,1736,N,VIIRS,n,1,274.04,0.63,N,2
1.163431,117.680702,305.74,0.39,0.36,2022-01-12,1736,N,VIIRS,n,1,279.19,0.78,N,2
0.481134,128.003372,303.5,0.49,0.65,2022-01-12,1736,N,VIIRS,n,1,272.8,2.44,N,3
1.494892,127.637848,319.83,0.45,0.63,2022-01-12,1736,N,VIIRS,n,1,277.88,1.53,N,1
1.495582,127.633644,298.61,0.45,0.63,2022-01-12,1736,N,VIIRS,n,1,274,1.53,N,1
-8.272783,123.514282,307.58,0.33,0.55,2022-01-12,1736,N,VIIRS,n,1,278.89,0.57,N,0
4.104077,98.090797,307.49,0.43,0.46,2022-01-12,1912,N,VIIRS,n,1,286.86,1.98,N,0
-0.483302,101.453415,301.03,0.43,0.62,2022-01-12,1918,N,VIIRS,n,1,287.53,0.4,N,0
-3.358048,104.008133,299.56,0.7,0.75,2022-01-12,1918,N,VIIRS,n,1,275.39,0.97,N,0
-1.202823,103.381058,299.07,0.59,0.7,2022-01-12,1918,N,VIIRS,n,1,280.85,0.85,N,2
1.978293,99.882065,310.6,0.61,0.53,2022-01-12,1918,N,VIIRS,n,1,288.8,1.59,N,0
0.390576,103.184395,307.71,0.54,0.68,2022-01-12,1918,N,VIIRS,n,1,289.05,1.09,N,0
-3.066566,137.551437,331.65,0.38,0.44,2022-01-13,0436,N,VIIRS,l,1,303.59,8.69,D,3
-3.341945,135.530029,327.24,0.45,0.39,2022-01-13,0436,N,VIIRS,l,1,298.55,5.15,D,0
-2.694025,103.505196,338.14,0.49,0.41,2022-01-13,0618,N,VIIRS,n,1,296.67,5.96,D,0
-2.69298,103.506111,328.81,0.49,0.4,2022-01-13,0618,N,VIIRS,n,1,296.22,4.61,D,0
-2.693659,103.501663,330.05,0.49,0.4,2022-01-13,0618,N,VIIRS,n,1,296.17,3.42,D,0
0.094902,117.478546,356.47,0.49,0.65,2022-01-13,0618,N,VIIRS,n,1,282.38,4.31,D,3
0.096643,117.479935,333.12,0.49,0.65,2022-01-13,0618,N,VIIRS,n,1,282.47,3.53,D,3
-2.299168,100.890884,338.75,0.47,0.48,2022-01-13,0618,N,VIIRS,n,1,296.77,7.52,D,0
0.774135,116.608292,329.7,0.44,0.62,2022-01-13,0618,N,VIIRS,n,1,267.15,2.99,D,0
0.390352,103.184013,343.25,0.47,0.4,2022-01-13,0618,N,VIIRS,n,1,304.82,5.17,D,0
0.389716,103.179764,334.26,0.47,0.4,2022-01-13,0618,N,VIIRS,n,1,301.01,5.17,D,0
0.390383,103.184837,330.97,0.47,0.4,2022-01-13,0618,N,VIIRS,l,1,301.2,5.69,D,0
0.02306,100.182152,329.82,0.48,0.48,2022-01-13,0618,N,VIIRS,n,1,295.57,4.63,D,0
0.233942,100.021194,339.7,0.49,0.49,2022-01-13,0618,N,VIIRS,n,1,292.1,10.87,D,0
1.065782,104.272598,331.41,0.42,0.38,2022-01-13,0618,N,VIIRS,n,1,296.69,3.07,D,0
0.904126,99.55851,333.08,0.52,0.5,2022-01-13,0618,N,VIIRS,n,1,289.91,5.54,D,0
1.471967,99.692871,333.23,0.5,0.49,2022-01-13,0618,N,VIIRS,n,1,293.57,3.51,D,0
2.223088,98.728607,332.89,0.56,0.52,2022-01-13,0618,N,VIIRS,n,1,290.69,4.57,D,0
